customer_id,region,edad,genero,tipo_contrato,antiguedad_meses,plan,tiene_internet,velocidad_mbps,tiene_tv,tiene_linea_movil,num_servicios,factura_mensual_clp,metodo_pago,dias_mora_hist,reclamos_12m,llamadas_soporte_6m,nps,descuento_activo,meses_sin_reajuste,ingreso_estimado_clp,cambios_plan_12m,mora_90d
CTL-20170,Biobío,37.0,Femenino,Anual,38,Básico,1,100.0,0,1,2,21968.0,Transferencia,0,0,0,10.0,Sí,31.0,688317.0,0,0
CTL-20171,Maule,43.0,Femenino,Mensual,7,Estándar,0,,1,1,2,30374.0,WebPay,5,0,2,6.6,No,32.0,630712.0,0,0
CTL-20172,Metropolitana,18.0,Femenino,Mensual,10,Básico,1,500.0,0,1,2,28827.0,Transferencia,4,0,3,8.5,No,,200000.0,0,0
CTL-20173,Biobío,18.0,Femenino,Anual,83,Premium,1,50.0,0,1,2,44958.0,Efectivo,10,2,2,8.1,Sí,19.0,1168556.0,1,0
CTL-20174,Metropolitana,50.0,Masculino,Mensual,7,Estándar,1,1000.0,1,1,3,34602.0,Efectivo,2,3,0,2.9,Sí,18.0,474393.0,0,0
CTL-20175,Maule,56.0,Masculino,Anual,17,Básico,1,200.0,1,0,2,21319.0,WebPay,0,1,1,8.3,Sí,6.0,712782.0,0,0
CTL-20176,Metropolitana,29.0,Femenino,Mensual,13,Premium,1,100.0,1,1,3,55931.0,Débito automático,2,0,3,6.6,Sí,9.0,356629.0,0,0
CTL-20177,Araucanía,38.0,,Mensual,19,Estándar,1,100.0,0,0,1,26872.0,Débito automático,32,1,2,5.7,No,11.0,431901.0,2,1
CTL-20178,Valparaíso,46.0,Masculino,Anual,8,Básico,1,200.0,1,0,2,25707.0,WebPay,3,2,0,7.5,Sí,13.0,673102.0,0,0
CTL-20179,Antofagasta,51.0,Femenino,Anual,31,Estándar,1,500.0,1,0,2,37901.0,Débito automático,9,3,0,6.3,No,12.0,890549.0,2,1
CTL-20180,Metropolitana,18.0,Masculino,Anual,8,Estándar,1,50.0,1,1,3,30642.0,Efectivo,2,0,2,6.0,Sí,13.0,360262.0,0,0
CTL-20181,Valparaíso,29.0,Masculino,Mensual,26,Premium,0,,1,1,2,49947.0,WebPay,1,2,2,5.9,No,19.0,200000.0,0,1
CTL-20182,Metropolitana,37.0,Femenino,Mensual,13,Estándar,1,500.0,0,0,1,26354.0,WebPay,10,0,1,6.3,No,21.0,816928.0,0,0
CTL-20183,Coquimbo,51.0,Masculino,Mensual,9,Básico,1,1000.0,0,1,2,19534.0,Débito automático,14,3,1,8.4,No,13.0,657185.0,1,0
CTL-20184,Los Lagos,76.0,No binario,Anual,34,Estándar,1,50.0,0,0,1,28771.0,Transferencia,28,0,3,6.2,No,5.0,823042.0,0,0
CTL-20185,Metropolitana,38.0,Femenino,Anual,95,Estándar,1,500.0,1,0,2,39270.0,Efectivo,3,1,2,3.2,Sí,11.0,1445417.0,3,1
CTL-20186,Maule,22.0,Femenino,Bianual,57,Estándar,1,100.0,0,0,1,26742.0,Transferencia,4,1,0,7.1,No,14.0,315857.0,0,0
CTL-20187,O'Higgins,47.0,Masculino,Mensual,3,Básico,1,200.0,0,1,2,21900.0,Débito automático,7,1,2,7.0,No,12.0,817100.0,0,0
CTL-20188,Biobío,60.0,Masculino,Bianual,17,Premium,1,500.0,0,1,2,50003.0,Transferencia,13,0,0,3.9,Sí,21.0,1001814.0,1,0
CTL-20189,Biobío,43.0,Masculino,Anual,34,Estándar,1,200.0,0,1,2,31393.0,WebPay,18,0,2,5.9,No,26.0,,0,0
CTL-20190,Metropolitana,29.0,Femenino,Anual,24,Estándar,1,50.0,1,0,2,38996.0,Transferencia,13,1,1,5.8,Sí,29.0,1186240.0,0,0
CTL-20191,Metropolitana,55.0,Masculino,Mensual,37,Estándar,1,200.0,1,0,2,36315.0,Débito automático,0,1,4,3.5,No,26.0,272975.0,1,1
CTL-20192,Coquimbo,51.0,,Mensual,104,Básico,1,50.0,1,0,2,23516.0,WebPay,2,1,0,,Sí,5.0,799190.0,2,0
CTL-20193,Coquimbo,27.0,Masculino,Anual,12,Estándar,1,100.0,1,0,2,27296.0,Débito automático,6,5,4,7.2,No,30.0,825326.0,1,1
CTL-20194,Maule,47.0,No binario,Anual,42,Estándar,1,200.0,0,1,2,-1000.0,Débito automático,3,1,3,9.1,Sí,3.0,398598.0,1,0
CTL-20195,Valparaíso,55.0,No binario,Mensual,3,Estándar,1,1000.0,1,0,2,29220.0,Efectivo,19,1,1,5.8,No,3.0,457801.0,0,0
CTL-20196,Valparaíso,58.0,Femenino,Mensual,58,Estándar,1,200.0,1,0,2,34049.0,Transferencia,6,1,1,,Sí,1.0,710708.0,0,0
CTL-20197,Araucanía,41.0,Femenino,Anual,43,Estándar,1,,1,0,2,29244.0,Débito automático,1,1,0,4.1,No,11.0,387445.0,2,0
CTL-20198,Coquimbo,36.0,Masculino,Bianual,21,Premium,1,500.0,0,1,2,45404.0,Cheque,8,1,0,8.6,Sí,,1066569.0,1,0
CTL-20199,Coquimbo,59.0,Masculino,Mensual,49,Premium,1,100.0,1,0,2,43093.0,Cheque,4,1,1,7.4,No,0.0,363036.0,0,0
CTL-20200,O'Higgins,25.0,Femenino,Mensual,31,Premium,1,100.0,1,0,2,55243.0,WebPay,14,3,1,6.9,No,9.0,480485.0,0,0
CTL-20201,Maule,48.0,Femenino,Bianual,23,Básico,1,200.0,1,0,2,20925.0,Transferencia,15,2,0,7.5,No,5.0,,2,0
CTL-20202,Metropolitana,22.0,Masculino,Anual,82,Estándar,1,100.0,1,0,2,35140.0,WebPay,12,4,3,8.1,No,,1680802.0,0,0
CTL-20203,Metropolitana,56.0,Femenino,Mensual,4,Premium,1,200.0,1,0,2,43309.0,WebPay,0,0,0,3.9,No,14.0,550771.0,0,0
CTL-20204,Coquimbo,38.0,No binario,Mensual,120,Estándar,1,200.0,1,0,2,28313.0,Débito automático,1,0,2,6.7,No,18.0,850714.0,0,0
CTL-20205,Maule,59.0,Masculino,Anual,5,Premium,1,200.0,1,1,3,53199.0,Transferencia,11,0,3,5.6,Sí,18.0,289477.0,2,0
CTL-20206,Metropolitana,48.0,Masculino,Mensual,19,Premium,1,100.0,1,1,3,50845.0,Transferencia,5,1,1,7.6,No,1.0,515766.0,2,1
CTL-20207,Metropolitana,24.0,No binario,Mensual,8,Básico,1,50.0,1,0,2,20461.0,Transferencia,11,2,0,5.2,Sí,34.0,514222.0,0,0
CTL-20208,Maule,61.0,Femenino,Anual,9,Básico,1,500.0,0,1,2,22077.0,Débito automático,4,1,1,7.8,No,10.0,613795.0,0,0
CTL-20209,Metropolitana,63.0,Masculino,Mensual,28,Estándar,1,50.0,0,0,1,28268.0,Débito automático,2,3,2,5.3,Sí,35.0,962417.0,0,0
CTL-20210,Metropolitana,54.0,,Mensual,1,Básico,1,,1,1,3,25729.0,Débito automático,1,1,2,7.4,Sí,15.0,402275.0,0,0
CTL-20211,Biobío,31.0,Femenino,Mensual,80,Premium,1,100.0,1,1,3,53585.0,Débito automático,7,0,1,5.5,Sí,4.0,475437.0,0,0
CTL-20212,Araucanía,37.0,Femenino,Anual,10,Básico,1,100.0,0,1,2,26542.0,WebPay,6,1,6,6.0,Sí,33.0,798084.0,0,0
CTL-20213,Maule,44.0,Masculino,Mensual,9,Básico,0,,1,1,2,22163.0,Transferencia,2,0,0,6.8,No,15.0,643336.0,2,0
CTL-20214,Metropolitana,32.0,Masculino,Mensual,56,Premium,1,100.0,1,1,3,49611.0,Efectivo,2,0,2,3.8,Sí,26.0,523461.0,0,0
CTL-20215,Araucanía,65.0,Masculino,Mensual,41,Básico,1,1000.0,0,1,2,23518.0,Débito automático,8,0,4,8.2,No,24.0,427562.0,0,0
CTL-20216,Metropolitana,44.0,Masculino,Mensual,32,Estándar,1,1000.0,0,1,2,35948.0,Transferencia,0,1,0,7.0,No,24.0,379458.0,1,0
CTL-20217,Valparaíso,18.0,Masculino,Anual,5,Básico,1,200.0,1,0,2,26932.0,Débito automático,23,0,6,8.4,No,24.0,771572.0,1,0
CTL-20218,Araucanía,46.0,Masculino,Bianual,42,Premium,1,200.0,1,0,2,48567.0,Débito automático,7,0,0,3.4,No,,514387.0,0,0
CTL-20219,Maule,37.0,Masculino,Anual,13,Básico,1,50.0,0,0,1,20032.0,Débito automático,6,0,3,8.1,Sí,32.0,290332.0,0,0
CTL-20220,Los Lagos,40.0,No binario,Mensual,120,Básico,1,500.0,1,0,2,21272.0,WebPay,0,1,0,,No,5.0,378758.0,0,0
CTL-20221,Maule,36.0,Masculino,Mensual,32,Premium,1,50.0,0,1,2,41289.0,Cheque,0,1,1,3.7,Sí,6.0,775733.0,0,0
CTL-20222,Biobío,53.0,Masculino,Mensual,51,Básico,1,50.0,1,1,3,30335.0,Transferencia,2,1,5,4.7,Sí,28.0,657092.0,0,0
CTL-20223,Metropolitana,57.0,Masculino,Mensual,38,Estándar,1,100.0,0,1,2,32982.0,Débito automático,15,0,-,5.8,No,15.0,677154.0,0,0
CTL-20224,Valparaíso,45.0,,Mensual,26,Básico,1,100.0,1,0,2,18846.0,Efectivo,12,3,4,6.4,No,17.0,416553.0,0,0
CTL-20225,Metropolitana,37.0,Masculino,Mensual,36,Básico,1,50.0,1,0,2,22318.0,Débito automático,6,2,0,4.8,No,11.0,575159.0,0,0
CTL-20226,Metropolitana,41.0,Femenino,Bianual,26,Premium,1,50.0,0,1,2,47048.0,Débito automático,10,1,3,10.0,No,19.0,724409.0,0,0
CTL-20227,Atacama,42.0,Femenino,Bianual,2,Básico,1,1000.0,1,1,3,23255.0,Débito automático,39,0,1,7.4,No,4.0,595590.0,0,0
CTL-20228,Valparaíso,30.0,No binario,Anual,12,Básico,1,200.0,1,0,2,23597.0,Débito automático,1,1,2,5.0,No,31.0,,0,0
CTL-20229,Coquimbo,50.0,Femenino,Mensual,11,Premium,1,,1,1,3,54374.0,WebPay,10,1,4,3.4,No,30.0,1615689.0,0,0
CTL-20230,Maule,48.0,Masculino,Anual,36,Estándar,1,100.0,1,1,3,32911.0,Débito automático,8,2,5,4.8,No,13.0,678922.0,0,0
CTL-20231,O'Higgins,63.0,Masculino,Mensual,25,Estándar,1,100.0,1,1,3,38764.0,Débito automático,28,0,2,6.4,Sí,28.0,312533.0,0,0
CTL-20232,Biobío,59.0,Femenino,Mensual,27,Básico,1,200.0,1,0,2,21877.0,Transferencia,0,0,0,7.2,No,30.0,729987.0,0,0
CTL-20233,Biobío,32.0,Masculino,Mensual,53,Estándar,1,500.0,1,1,3,38924.0,Débito automático,1,0,1,5.9,No,15.0,,0,0
CTL-20234,Biobío,53.0,Masculino,Mensual,21,Básico,1,1000.0,0,1,2,21915.0,Débito automático,1,0,1,6.5,No,29.0,531007.0,1,0
CTL-20235,Metropolitana,28.0,Prefiero no decir,Mensual,7,Premium,1,,0,0,1,41690.0,Débito automático,1,0,error,9.8,No,,579119.0,0,0
CTL-20236,Araucanía,51.0,Femenino,Mensual,1,Estándar,1,50.0,1,0,2,39484.0,Transferencia,10,4,5,8.5,No,28.0,201848.0,0,0
CTL-20237,Metropolitana,34.0,Femenino,Mensual,5,Estándar,1,200.0,0,0,1,23631.0,Débito automático,1,1,0,5.2,Sí,13.0,274309.0,0,0
CTL-20238,Metropolitana,27.0,Femenino,Bianual,1,Básico,1,1000.0,1,0,2,21183.0,WebPay,7,1,4,,No,22.0,507948.0,0,0
CTL-20239,Maule,45.0,Femenino,Mensual,8,Básico,1,100.0,0,1,2,20851.0,Débito automático,5,3,1,3.8,No,31.0,601785.0,1,0
CTL-20240,Metropolitana,18.0,Femenino,Mensual,29,Premium,1,200.0,1,1,3,57054.0,Débito automático,4,0,2,8.3,No,29.0,679302.0,0,1
CTL-20241,Antofagasta,18.0,Masculino,Mensual,5,Premium,1,100.0,0,1,2,50908.0,Efectivo,4,1,3,9.1,No,29.0,300413.0,0,0
CTL-20242,Antofagasta,39.0,Prefiero no decir,Mensual,3,Básico,1,500.0,0,0,1,15718.0,Débito automático,4,2,5,5.5,Sí,,585044.0,0,0
CTL-20243,Coquimbo,43.0,Masculino,Anual,99,Premium,1,200.0,1,1,3,52404.0,WebPay,34,1,0,5.1,Sí,28.0,507067.0,0,0
CTL-20244,Valparaíso,36.0,Femenino,Mensual,120,Básico,1,,1,0,2,24413.0,WebPay,35,2,0,8.7,No,6.0,480221.0,0,1
CTL-20245,Metropolitana,19.0,Masculino,Anual,29,Estándar,1,200.0,1,0,2,30283.0,WebPay,3,0,0,7.6,No,26.0,935600.0,3,0
CTL-20246,Coquimbo,30.0,Masculino,Anual,4,Premium,1,,0,1,2,47206.0,Débito automático,2,3,1,9.3,No,14.0,726407.0,1,1
CTL-20247,Valparaíso,47.0,Femenino,Anual,49,Premium,1,100.0,1,0,2,49346.0,Transferencia,1,1,0,5.9,No,0.0,921042.0,0,0
CTL-20248,Antofagasta,50.0,Masculino,Mensual,22,Básico,1,100.0,0,0,1,16414.0,Débito automático,5,1,1,7.1,Sí,16.0,258961.0,0,0
CTL-20249,Antofagasta,41.0,Femenino,Mensual,6,Básico,1,100.0,0,0,1,16075.0,Débito automático,12,1,1,6.8,No,6.0,424956.0,0,1
CTL-20250,Los Lagos,58.0,Femenino,Bianual,25,Básico,1,1000.0,1,0,2,17265.0,Débito automático,5,1,1,8.9,Sí,26.0,433251.0,0,0
CTL-20251,Metropolitana,47.0,Femenino,Anual,2,Estándar,1,,0,1,2,-1000.0,Transferencia,33,2,2,7.0,No,32.0,569974.0,0,0
CTL-20252,Valparaíso,31.0,Masculino,Bianual,101,Básico,1,50.0,0,0,1,15088.0,WebPay,22,2,1,,No,32.0,536181.0,0,0
CTL-20253,Los Lagos,38.0,Masculino,Bianual,49,Básico,1,100.0,0,1,2,19972.0,Transferencia,12,1,1,7.7,No,7.0,200000.0,0,0
CTL-20254,Valparaíso,22.0,Femenino,Anual,9,Básico,1,200.0,1,1,3,29464.0,Transferencia,14,4,3,4.6,No,30.0,215623.0,0,0
CTL-20255,Metropolitana,40.0,Masculino,Mensual,16,Básico,1,100.0,1,1,3,33628.0,Transferencia,12,1,4,8.6,No,30.0,484784.0,0,0
CTL-20256,Biobío,57.0,Masculino,Anual,15,Premium,1,500.0,1,0,2,47963.0,Cheque,14,2,1,2.7,No,15.0,898092.0,0,0
CTL-20257,Antofagasta,51.0,Femenino,Anual,56,Estándar,1,50.0,1,1,3,38589.0,Débito automático,2,0,0,8.8,No,19.0,577341.0,0,0
CTL-20258,Araucanía,61.0,Femenino,Anual,13,Básico,1,100.0,1,0,2,15421.0,Débito automático,4,1,7,7.5,No,35.0,377301.0,0,0
CTL-20259,Biobío,,Femenino,Anual,2,Estándar,1,100.0,0,1,2,33561.0,Débito automático,1,1,3,4.7,No,18.0,1379445.0,1,0
CTL-20260,Metropolitana,60.0,Masculino,Anual,7,Premium,1,100.0,1,0,2,50666.0,Efectivo,7,2,2,7.6,Sí,33.0,529499.0,0,0
CTL-20261,Maule,39.0,Femenino,Mensual,7,Estándar,1,100.0,1,0,2,30742.0,Débito automático,3,0,1,6.1,Sí,16.0,953157.0,1,0
CTL-20262,Atacama,62.0,Femenino,Mensual,84,Estándar,0,,0,1,1,28463.0,Transferencia,10,2,2,1.8,No,20.0,498013.0,0,0
CTL-20263,Metropolitana,41.0,Femenino,Mensual,73,Premium,1,200.0,1,0,2,0.0,Efectivo,10,1,1,4.7,No,9.0,938263.0,3,0
CTL-20264,Biobío,51.0,Femenino,Bianual,11,Estándar,1,500.0,1,0,2,32243.0,Transferencia,21,2,2,3.9,No,21.0,384332.0,0,0
CTL-20265,Los Lagos,62.0,Femenino,Bianual,1,Estándar,1,100.0,0,1,2,35964.0,Débito automático,20,0,2,4.7,No,14.0,531209.0,1,0
CTL-20266,Araucanía,39.0,Femenino,Anual,21,Estándar,1,200.0,0,0,1,26048.0,Débito automático,1,1,1,10.0,No,15.0,531552.0,0,0
CTL-20267,Araucanía,45.0,Femenino,Mensual,45,Premium,1,200.0,1,1,3,48166.0,Débito automático,1,2,desconocido,6.4,No,14.0,1077347.0,1,0
CTL-20268,Araucanía,60.0,Femenino,Mensual,9,Estándar,1,100.0,1,1,3,33505.0,Transferencia,9,1,0,7.1,No,14.0,912008.0,1,0
CTL-20269,Valparaíso,40.0,Femenino,Mensual,17,Premium,1,200.0,1,1,3,49179.0,WebPay,26,1,2,9.2,No,34.0,559432.0,2,0
CTL-20270,Metropolitana,23.0,Masculino,Mensual,6,Estándar,1,500.0,1,1,3,44301.0,WebPay,0,0,N/A,7.0,No,10.0,409047.0,0,1
CTL-20271,O'Higgins,72.0,Femenino,Mensual,12,Estándar,1,50.0,0,1,2,33700.0,Débito automático,5,3,2,,Sí,18.0,330504.0,0,0
CTL-20272,O'Higgins,35.0,Masculino,Mensual,40,Básico,1,100.0,1,0,2,24275.0,Efectivo,30,1,3,7.0,Sí,1.0,469735.0,1,0
CTL-20273,Los Lagos,44.0,Masculino,Mensual,16,Premium,1,500.0,1,0,2,49726.0,Débito automático,5,2,0,3.9,No,25.0,200000.0,0,1
CTL-20274,Coquimbo,58.0,Femenino,Anual,17,Estándar,1,100.0,0,1,2,30627.0,WebPay,0,0,1,7.1,No,,798296.0,0,0
CTL-20275,Biobío,33.0,Femenino,Bianual,44,Básico,1,200.0,1,0,2,18967.0,Efectivo,12,1,0,4.6,No,13.0,555152.0,1,1
CTL-20276,Biobío,27.0,Masculino,Mensual,41,Básico,1,100.0,1,0,2,22814.0,WebPay,11,1,0,9.4,No,22.0,1083316.0,0,0
CTL-20277,O'Higgins,45.0,Femenino,Mensual,6,Estándar,1,200.0,1,1,3,40928.0,Efectivo,2,1,3,4.5,No,7.0,775754.0,0,1
CTL-20278,Maule,18.0,Masculino,Bianual,16,Básico,1,200.0,1,0,2,17693.0,Efectivo,12,1,0,5.5,Sí,15.0,802939.0,1,0
CTL-20279,Araucanía,37.0,Femenino,Bianual,53,Estándar,1,200.0,1,0,2,32036.0,Débito automático,4,1,3,7.3,Sí,18.0,200000.0,2,0
CTL-20280,O'Higgins,45.0,Femenino,Mensual,18,Básico,1,1000.0,1,0,2,22667.0,Transferencia,2,0,3,6.6,No,12.0,608869.0,2,0
CTL-20281,Coquimbo,38.0,Femenino,Mensual,31,Estándar,1,50.0,1,1,3,41985.0,Débito automático,0,1,10,7.0,Sí,24.0,406446.0,0,0
CTL-20282,Valparaíso,20.0,Masculino,Mensual,11,Básico,0,,1,0,1,16102.0,Efectivo,3,1,3,2.1,No,,,0,1
CTL-20283,Valparaíso,64.0,Prefiero no decir,Mensual,2,Básico,1,100.0,1,0,2,20108.0,Transferencia,10,3,1,4.9,No,7.0,803268.0,0,0
CTL-20284,Metropolitana,43.0,,Mensual,6,Estándar,1,200.0,0,1,2,33779.0,Transferencia,10,0,3,5.6,No,17.0,655864.0,3,1
CTL-20285,Biobío,62.0,,Mensual,15,Estándar,0,,0,0,1,24907.0,Transferencia,11,0,1,3.7,No,0.0,502923.0,0,0
CTL-20286,Metropolitana,,Femenino,Anual,13,Básico,0,,1,1,2,28543.0,Débito automático,21,0,0,6.6,Sí,14.0,284046.0,0,0
CTL-20287,Valparaíso,29.0,Prefiero no decir,Mensual,64,Básico,1,200.0,0,1,2,28958.0,Transferencia,5,2,4,,No,16.0,365376.0,0,0
CTL-20288,Biobío,45.0,Femenino,Anual,23,Básico,1,100.0,0,1,2,18505.0,Débito automático,6,3,6,7.6,No,30.0,550718.0,0,0
CTL-20289,Metropolitana,38.0,Femenino,Mensual,28,Premium,1,100.0,0,0,1,46733.0,Transferencia,7,3,1,9.0,No,21.0,406892.0,3,0
CTL-20290,Biobío,25.0,Masculino,Anual,33,Estándar,1,50.0,0,1,2,31556.0,Efectivo,6,2,2,,Sí,31.0,211639.0,1,0
CTL-20291,Metropolitana,62.0,Femenino,Anual,22,Estándar,1,200.0,0,0,1,23387.0,Cheque,26,0,4,8.0,No,22.0,414835.0,1,1
CTL-20292,Metropolitana,33.0,Femenino,Anual,42,Premium,1,200.0,0,1,2,45465.0,Débito automático,1,1,1,4.9,No,28.0,406452.0,0,0
CTL-20293,Los Lagos,18.0,Femenino,Mensual,43,Estándar,1,500.0,1,0,2,26421.0,Transferencia,12,1,2,8.3,No,28.0,725273.0,1,0
CTL-20294,Valparaíso,60.0,Masculino,Mensual,13,Premium,1,500.0,0,0,1,43093.0,Débito automático,0,0,2,7.2,Sí,5.0,317080.0,0,0
CTL-20295,Metropolitana,34.0,Masculino,Mensual,3,Estándar,1,200.0,1,0,2,29341.0,WebPay,2,1,3,6.9,No,26.0,539909.0,1,0
CTL-20296,Biobío,33.0,Femenino,Anual,120,Básico,1,100.0,0,1,2,22516.0,Débito automático,0,0,1,7.9,No,18.0,494516.0,2,0
CTL-20297,O'Higgins,18.0,Femenino,Mensual,29,Estándar,1,100.0,0,1,2,32031.0,Débito automático,2,1,4,10.0,No,25.0,833413.0,2,0
CTL-20298,Metropolitana,,Femenino,Mensual,35,Básico,1,100.0,1,1,3,24039.0,Transferencia,2,1,0,5.0,Sí,25.0,555126.0,1,0
CTL-20299,Maule,23.0,Masculino,Mensual,40,Básico,1,50.0,1,0,2,27473.0,Débito automático,4,0,1,7.8,No,23.0,567815.0,0,0
CTL-20300,Metropolitana,42.0,Masculino,Mensual,27,Estándar,1,1000.0,1,1,3,37953.0,Transferencia,0,1,0,6.6,No,4.0,545533.0,1,0
CTL-20301,Metropolitana,54.0,Masculino,Anual,18,Básico,1,500.0,1,0,2,16382.0,Débito automático,1,3,3,5.3,No,24.0,866084.0,0,0
CTL-20302,Biobío,47.0,Masculino,Mensual,117,Básico,0,,1,1,2,22727.0,Transferencia,0,3,0,4.9,No,18.0,558146.0,0,0
CTL-20303,Biobío,41.0,Masculino,Mensual,37,Básico,1,1000.0,1,1,3,31991.0,Transferencia,16,2,3,,Sí,21.0,1146968.0,0,0
CTL-20304,Maule,18.0,Femenino,Anual,53,Premium,1,500.0,0,1,2,49764.0,WebPay,3,2,2,8.0,No,27.0,522333.0,0,0
CTL-20305,Araucanía,30.0,Femenino,Anual,17,Básico,1,500.0,1,1,3,29139.0,Transferencia,11,0,2,8.3,No,33.0,552250.0,1,0
CTL-20306,Atacama,44.0,Masculino,Mensual,66,Básico,1,100.0,1,0,2,24849.0,Débito automático,11,2,6,10.0,Sí,4.0,619850.0,1,0
CTL-20307,Biobío,30.0,Femenino,Mensual,37,Premium,0,,1,1,2,49579.0,Efectivo,21,0,3,7.8,No,5.0,850633.0,0,0
CTL-20308,Valparaíso,44.0,Femenino,Anual,39,Básico,1,100.0,1,0,2,21618.0,Débito automático,5,1,3,4.7,No,31.0,523298.0,0,0
CTL-20309,O'Higgins,51.0,No binario,Bianual,3,Premium,1,100.0,1,1,3,45996.0,Débito automático,2,1,5,6.6,No,14.0,447174.0,0,0
CTL-20310,Metropolitana,55.0,Femenino,Mensual,27,Básico,1,100.0,0,0,1,21606.0,WebPay,1,0,1,10.0,No,15.0,382861.0,1,0
CTL-20311,Valparaíso,24.0,Masculino,Anual,12,Premium,1,50.0,1,1,3,56420.0,Débito automático,6,0,1,3.7,No,10.0,718305.0,0,0
CTL-20312,Metropolitana,72.0,Masculino,Bianual,31,Básico,1,500.0,1,0,2,19942.0,Transferencia,6,1,0,6.8,No,29.0,377235.0,0,0
CTL-20313,Metropolitana,52.0,Masculino,Mensual,24,Básico,1,50.0,1,0,2,19916.0,Efectivo,0,1,3,9.8,No,16.0,,2,1
CTL-20314,Antofagasta,41.0,Femenino,Mensual,4,Premium,1,200.0,1,1,3,57654.0,WebPay,1,1,1,5.5,No,0.0,,0,0
CTL-20315,Los Lagos,57.0,Femenino,Anual,22,Premium,1,500.0,0,1,2,52234.0,WebPay,7,0,5,9.3,No,13.0,350772.0,0,0
CTL-20316,Araucanía,75.0,Masculino,Mensual,17,Estándar,1,500.0,0,1,2,33838.0,Transferencia,14,1,5,5.8,No,28.0,745941.0,2,0
CTL-20317,Valparaíso,21.0,Femenino,Mensual,42,Premium,1,200.0,1,0,2,48468.0,WebPay,2,3,3,6.9,No,7.0,469536.0,0,0
CTL-20318,Metropolitana,38.0,Masculino,Mensual,20,Básico,1,200.0,0,0,1,14010.0,Débito automático,19,0,1,4.0,No,23.0,200000.0,1,0
CTL-20319,Metropolitana,18.0,,Mensual,19,Premium,0,,1,1,2,52427.0,Cheque,2,2,3,8.1,No,20.0,658653.0,0,0
CTL-20320,Metropolitana,44.0,Masculino,Mensual,36,Estándar,1,100.0,1,0,2,33732.0,Débito automático,1,0,3,6.3,No,3.0,394870.0,3,0
CTL-20321,Biobío,47.0,Masculino,Anual,31,Estándar,1,50.0,1,1,3,38120.0,Transferencia,6,4,2,8.6,No,23.0,662571.0,0,1
CTL-20322,Araucanía,41.0,Masculino,Bianual,120,Estándar,1,50.0,0,1,2,35754.0,Débito automático,8,1,1,,No,29.0,1073342.0,0,0
CTL-20323,Maule,32.0,Masculino,Mensual,13,Básico,1,500.0,1,0,2,22923.0,Efectivo,2,0,4,10.0,No,6.0,281752.0,1,0
CTL-20324,Metropolitana,18.0,Femenino,Mensual,33,Estándar,1,100.0,1,1,3,38547.0,Efectivo,6,0,2,4.5,Sí,,441664.0,0,1
CTL-20325,Antofagasta,47.0,Masculino,Anual,6,Básico,1,50.0,1,1,3,30384.0,Débito automático,7,1,1,1.8,Sí,10.0,286684.0,0,0
CTL-20326,Araucanía,62.0,Femenino,Mensual,46,Estándar,0,,0,1,1,29051.0,Cheque,5,0,3,2.5,No,31.0,1044386.0,0,0
CTL-20327,Biobío,33.0,Masculino,Anual,44,Básico,1,,0,0,1,16930.0,WebPay,0,1,2,,Sí,22.0,1098655.0,0,0
CTL-20328,Maule,48.0,Masculino,Anual,37,Estándar,0,,1,0,1,28492.0,Efectivo,6,1,2,4.3,No,12.0,346575.0,0,0
CTL-20329,Valparaíso,20.0,Femenino,Bianual,4,Básico,1,100.0,0,1,2,26388.0,WebPay,18,3,1,4.0,No,13.0,393116.0,0,0
CTL-20330,Metropolitana,48.0,No binario,Mensual,120,Básico,1,200.0,1,1,3,27147.0,Cheque,0,0,0,5.5,Sí,,250694.0,1,0
CTL-20331,Valparaíso,,Masculino,Mensual,81,Básico,1,200.0,1,1,3,32019.0,Débito automático,26,1,0,,Sí,15.0,910631.0,0,0
CTL-20332,O'Higgins,31.0,No binario,Mensual,13,Básico,1,200.0,0,0,1,17497.0,Débito automático,7,2,2,6.7,No,,1000153.0,2,0
CTL-20333,Metropolitana,31.0,Femenino,Mensual,25,Básico,1,100.0,1,0,2,15884.0,WebPay,12,1,3,4.9,Sí,25.0,411671.0,0,0
CTL-20334,Metropolitana,,Masculino,Bianual,62,Básico,1,50.0,1,1,3,30821.0,Transferencia,3,1,0,6.0,Sí,7.0,511459.0,0,0
CTL-20335,Metropolitana,47.0,Femenino,Bianual,20,Básico,1,50.0,1,0,2,20826.0,WebPay,11,1,2,4.6,No,12.0,720439.0,2,1
CTL-20336,Metropolitana,23.0,Masculino,Bianual,26,Básico,1,100.0,0,0,1,16924.0,Transferencia,2,0,3,8.4,No,33.0,200477.0,1,0
CTL-20337,Los Lagos,36.0,Masculino,Mensual,26,Premium,1,100.0,1,1,3,49500.0,Efectivo,9,1,0,3.8,No,7.0,779133.0,0,0
CTL-20338,Araucanía,41.0,Femenino,Anual,30,Básico,1,1000.0,0,1,2,24833.0,Transferencia,1,1,2,5.9,No,6.0,1236402.0,0,0
CTL-20339,Valparaíso,26.0,Masculino,Mensual,24,Estándar,1,200.0,1,1,3,43740.0,WebPay,10,0,2,1.0,No,17.0,,0,1
CTL-20340,Metropolitana,67.0,Masculino,Bianual,15,Estándar,0,,0,0,1,28359.0,WebPay,5,1,2,6.2,No,3.0,497386.0,0,0
